Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles,
08/06/2020,United States,4,Elia Ocasio,Stroller,The stroller is perfect however I did no realize I bought it mini and my grandson is husky. But it works for qhat I want it.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RLHSIJ6C0WS8F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
08/06/2020,United States,1,Amazon Customer,"me decepcionado, no me gusto para nada","Esta carreola me decepciono, se ve de muy mala calidad y no es para nada practica ...no la regrese solo porque ya la había usado pero no se las recomiendo si lo que buscan es algo practico y bonito",,,TRUE,https://www.amazon.com/gp/customer-reviews/RP9ZGAWQ3FTW2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
08/02/2020,United States,1,noemi Rivera,Read reviews firts,The wheels dont turn I gotta be doing it by myself and not only that they get stuck up so disappointed for the price I paid.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1JUF633XA0ERZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
08/02/2020,United States,5,Wagner-knight 71,Sleek fold up and love the shoulder straps!,"Excellent stroller!! I got it for my newborn grandson. I did put him in it and it has shoulder straps and did keep him in there. Be best for probably 3 months old and up. But, we made it through the first few months and highly recommend!! Love that I can keep it in my trunk and still have room to put the groceries in the trunk!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2O74ITJW910EX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
07/30/2020,United States,5,Happy Dancer 66,Great light weight stroller,We needed a stroller that would roll on any surface and this one works well on grass or carpet. It was easy to assemble and we love the sun bonnet.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R28GC10MOJVJJ0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
07/29/2020,United States,5,Christina Fordyce,Best umbrella stroller for the price - bonus features,"This is probably the best umbrella style stroller out there for this price. You won’t find others for this price that have a canopy, cup holders, and basket storage. The five point harness is great - prevents my toddler from leaning forward out of the seat. It’s a little rough on a bumpy sidewalk, but you’d expect that from plastic wheels. You get what you pay for. That being said, this is perfect for a little portable stroller to throw in the trunk or to take traveling. Great alternative to our big travel system. The basket doesn’t have a ton of space - can’t fit a diaper backpack for example - but some storage is better than none. I can throw a couple jackets and my wallet down there and a water bottle. The cup holders are also handy and I like to stick keys, Kleenex, or wipes in the zipper pouch between the handles. The adjustable reclining seat is also a huge bonus for an umbrella stroller! Makes stroller naps easier. Highly recommend.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RNHIDR3YZ25TW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07P1YSC18,Color: Gray,
07/28/2020,United States,5,Dominique,Great Stroller,My daughter loves it. Has grown with her from 1 month to 11 months,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2T5E0J6GJOR36/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
07/28/2020,United States,3,Sydni Loftus,Replacement pieces,"Part of the buckle that fastens baby in broke. it's the little hope that attaches the shoulder strap to the strap that goes around belly. Not even sure how it happened. We are not rough this stroller and use it only here and thereThe manufacturer offered ZERO assistant we dont replace bucklesI am outside of the 90 warranty that comes with stroller, so its bascailly a useless stroller after 8 months. Which is quite lousy. I have a two year old and a baby on the way. We use this for air travel and to keep kiddo under control when she has to come to work with usThe next foldable stroller I buy will most certainly be a different brand",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3QDMQ48DAJGCU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
07/23/2020,United States,3,Andrews,Wheels are not good everything else is,"I loved this stroller the second I pulled it out. Why only three stars? I loved the seat, the handles, set up was easy. It wasn’t until I started pushing it that everything went downhill. One of the wheels doesn’t touch the ground but that didn’t seem to affect performance. The material of the wheels is made of some sort of foam which is worse quality than my $10 plastic wheels. That wasn’t the deal breaker, though. The thing I couldn’t stand was how the front wheels didn’t swivel so the stroller was impossible to turn without scraping the wheels on the ground. Those foam wheels will not last because they do not swivel and have to scrape to turn. I returned for that alone.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2IRGAZ205LRVY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07GGHVL64,Color: Blue,
07/23/2020,United States,1,Griffin and Kirsten Cholger,Not Durable,"I’ve had this stroller for about a week and have used it about 5 times, taking it from the trunk of the car, going for a walk, and then back in the trunk. Today while on my walk, I noticed these tears. Very disappointed.","https://images-na.ssl-images-amazon.com/images/I/61JvUgPvyQL._SY1600.jpg, https://images-na.ssl-images-amazon.com/images/I/71cW6MQoBeL._SY1600.jpg, https://images-na.ssl-images-amazon.com/images/I/71fkNj7JZHL._SY1600.jpg",,TRUE,https://www.amazon.com/gp/customer-reviews/RDY996BXJSLIX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,3,B07P1YSC18,Color: Gray,
07/22/2020,United States,5,Melissa,Love it,This will be perfect for our up in coming trip!!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3S555JOWJX1MJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
07/21/2020,United States,5,Elisa M.,Great product for the money,I like that the stroller is lightweight and doesn't take up a lot of space in my truck and my son likes it as well,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3CUYHGF9HCREA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
07/20/2020,United States,3,ANA n.,Not satisfied,"The color is not the same as advertised in the pictures, I was not satisfied",https://images-na.ssl-images-amazon.com/images/I/71cr3Dxy9uL._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R3NLAQ0LC5J85O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
07/18/2020,United States,5,Danarn,Great lightweight stroller,"Bought this stroller to take on vacation with my grandson. It was lightweight and easy to get child fastened in. It was a little difficult to open and close, but got used to it quickly. Very good stroller for the price. It has a very large sun shade. The storage underneath is small.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2966H37PCI0NY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
07/15/2020,United States,5,Vanessa,Absolutely perfect,Great price for a great product. Easy to use and easy to fold. Light to carry in and out of our vehicle.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R312OL1BPO2WLY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
07/12/2020,United States,5,Irene Hertista,Best stroller so far,Baby fits perfectly and it's so light I use it often. The little storage pocket is perfect for me.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1Z4XVHD5NC8QO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
07/09/2020,United States,5,Jennene W.,decent product,great little stroller if you get on the sale price...im 50 with health issues and can easily get it in and out of my vehicle,,,TRUE,https://www.amazon.com/gp/customer-reviews/R34H9U4V6Y53JH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
07/09/2020,United States,2,Holly B.,Terrible to drive,"This is cute, compact, and light weight. However, it is an absolute pain to maneuver. I have to wrestle it to drive straight and the wheels keep getting stuck in weird positions or not spinning (even when I have them locked in a forward position). I always end up using my heavier jogging stroller because it works so much better.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3CUJP1PSW4OLZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
07/09/2020,United States,3,MG,FYI,Stroller is light weight and easy to maneuver but the seat is not the most comfortable. The material is thin and cheap feeling. Not much cushion.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R319QEK2602PBX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
07/08/2020,United States,3,Joseph Jones,You get what you pay for I guess,The wheels are a foam like material so they are not going to last long if you use the stroller often in parking lots or the like.It overall is a very cheap stroller. I wish I would have bought a better one,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1VBTE4U4M45HU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
07/08/2020,United States,5,Celeste R,Lightweight,Just as I hoped for!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2125QQUSQBGPA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
07/07/2020,United States,5,Meowtha,"Lightweight, easy to fold, easy to maneuver",Perfect for air port traveling. My babe was 6 months old at the time and it supported her tiny body just fine. So easy to fold and super lightweight while being sturdy.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R28SFLJXMQDSY7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
07/05/2020,United States,5,Stormie,Perfect stroller,"This stroller fits in my car perfectly, it’s easy to unfold while holding my baby and lightweight for easy carrying",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1991K9TIUQTME/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
07/03/2020,United States,5,Teresa,Easy!,"Perfect! Easy to assemble , maneuvers great.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3OJW7JWGGMVUE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
07/03/2020,United States,1,Abby,"Bad seller, bad product","One of the handles snapped off. Just snapped right off at what was revealed to be a very weak point in the metal. Broken and inoperable within a week of buying it, and the seller never wrote me back. What a waste.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2ZLSD2DKY88TN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
07/01/2020,United States,5,Annie Taylor,Compact and love that it has storage/cup holders,"I was looking for a smaller stroller now that my son is almost 2 and the large one we have that came with a travel system was just too big for every day use. I also wanted one that had storage underneath. This has been perfect so far and I like that it also has a cup holder for the parent and a little zip storage by the cup holders that I usually put my phone in. The bottom storage isn’t huge, but works well enough for a day trip holding the necessary items. Would recommend this stroller especially for the money",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1PEIYL5C746BS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
06/30/2020,United States,5,Marissa A Deloughery,Good buy!,"We bought this for our neighbor who didn’t have a stroller. She absolutely loved it!! I was scared that her 3 month old was going to be too small, but she fit no problem! She also was tall for a 3 month old. But regardless, she loves it and Uses it all of the time!!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2O63R1JHN4Z2V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
06/30/2020,United States,5,elle,Great!,"I love this stroller! I wanted something lightweight for my four month old, and also had straps so I felt she was safe. I am so pleased with it!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R285K9M1FOP85P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07P1YSC18,Color: Gray,
06/28/2020,United States,3,Kiki 👱🏾‍♀️,Back wheel fell off after two months of purchase,"Only had it for two months, used it maybe 4 times and the wheel fell off. I’m so disappointed because I really liked the stroller.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R23B2GPWRY7A9D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07SRVB6T6,Color: Pink/Black,
06/25/2020,United States,5,das,Stroller,Able to walk about our subdivision - exercise for me and quiet time for little man,,,TRUE,https://www.amazon.com/gp/customer-reviews/REMU3W0QLVLSV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
06/24/2020,United States,5,karina,Really recommend,"Really good stroller frees up a lot of space in my trunk folds just like a regular umbrella stroller Really recommend it Especially for traveling with a toddler this stroller would be perfect My toddler is 15 months 26 pounds she fits perfect in the stroller and still have lots of Room to grow in The canopy also comes in handy it does give a lot of shade The cup Holder it's OK not that big but the bag you can actually put a lot of stuff in it The bottom storage is not that big but not too small like the kolcraft one Again it's a really good stroller for the price way better than having A bulky stroller this is more of a regular umbrella stroller with all the features of a bulky stroller The only con but I would say it have is one of the wheels does not touch the floor much It does not affect the Handle of it I think eventually it will wear off and touch the floor I am 5,5 And I have no problem with the height of the stroller I don't kick the wheels I don't have to Hunch down its actually Higher than a regular umbrella stroller .",https://images-na.ssl-images-amazon.com/images/I/71iZCrRaBsL._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/RMGOZUZV8HJ5G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,9,B07P1YSC18,Color: Gray,
06/21/2020,United States,5,Amazon Customer,Great lightweight maneuverability,Great stroller,,,TRUE,https://www.amazon.com/gp/customer-reviews/RU2KIHTN8918W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
06/20/2020,United States,5,Jose contreras,Okay,Lightweight as advertised doesn’t steer that well at all outside but I guess you get what you pay for I know nothing of materials and manufacturing but it seemed to roll better in my hardwood floors rather than sidewalk surfaces and such like that the straps don’t supportive him well enough since he isn’t able to sit up on his own yet but I’m sure once this pandemic is adios it will come in handy I’m sureBig con : the bar to close and collapse the stroller is outrageous and I’m unable to close it no matter how hard I force it but it was $40 and that I can spare hopefully we can get it to work or the manufacturer or seller sees this add and sends me a new one since I’m unable to return since I’m a stay at home mom and am NOT EXPOSING MY KID TO COVID FOR A LOUSY REFUND OF $40,,,TRUE,https://www.amazon.com/gp/customer-reviews/R38JFWESHZVJRX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,1,B07GGHVL64,Color: Blue,
06/19/2020,United States,5,Josefina Perez,It is perfect for on the go!,It was easy to put together an3 it is perfect for what i need!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2P588CIHZ6GD3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue,
06/14/2020,United States,2,"A.C,","Very poor quality, does not adjust 3 levels""","very difficult to fold....""","I bought this to use for my infant grandchild. It does not recline 3 positions as the description states. It is very poorly made. I did not feel it was safe to use with a child under 18 months old. The canopy is too small and does not provide any shade from the sun. It was very difficult to fold... I had to have my husband fold it back up.I returned this stroller. I suppose it would be adequate for a 2-3 year old - good for shopping in a store, but not good for outdoor walks.I returned this stroller.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1Y3CY3R8GTP05/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07P1YSC18,0,B07GGHVL64,Color: Blue
