Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles,
12/06/2019,United States,5,Oseas Santos,The best choice,"This is great machine to use in my kitchen, I recommend for everyone.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R36TCPB6ZT5KXY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/06/2019,United States,1,Rabin,to change the blade of blender,it cant crush properly,,,TRUE,https://www.amazon.com/gp/customer-reviews/R4S52QVCX29Y3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/05/2019,United States,1,Julio Selva,Mi producyouna licuadora,"Para nada,no lo an entregado",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3NVHCY0F8XDDH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/04/2019,United States,4,Olivia Camping,Works ok,It’s ok for the price and easy to clean. Not the best at blending but does the trick. The plastic lid is a little flimsy,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3G15D8KRZOB8X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/04/2019,United States,3,Keith K.,"It works right well, but....",Berry seeds take longer to emulsify than other brands/models. Glass carafe is too small. Needs to be 48 oz or bigger.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3LNWLSKJ7TA7C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/04/2019,United States,4,"Mabuti, New York",Its excellent!,"It's a good Blender for Smoothies & Milkshakes! Perfect, Phenomenal!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R33NLH0BIR9RID/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/03/2019,United States,5,Tracey O.,Love it,My wife loves everything about this blender so far she has nothing bad to say about it everything works perfect and the item was as described.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2PRPF9FQ3ZAV7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/03/2019,United States,2,Sahira,Looks cheap ..noisy,Looks cheap,,,TRUE,https://www.amazon.com/gp/customer-reviews/R309OM66LU4CMZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/02/2019,United States,5,Amazon Customer,good Item,good Item,,,TRUE,https://www.amazon.com/gp/customer-reviews/R34M1WV627Q1XW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/01/2019,United States,5,Amazon Customer,very honest and truthful,It just what I have been needing for a long time. I can only eat soft foods.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3CGHQH0JF1QE1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/01/2019,United States,5,Amazon Customer,a great little blender that is a powerhouse and you will love it,love this blender does a great job is compact and will fit on counter under cabinets and the price is unbelievable,,,TRUE,https://www.amazon.com/gp/customer-reviews/R35SJEBT0H8H6I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/30/2019,United States,1,Mariana Quiperz,Spend a little more and get one that really blends,"I own this blender for 3 years, I never like it I bought it for the price but is a piece of junk don’t waste your money spent a little more and buy another one that’s really blends 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻",,,FALSE,https://www.amazon.com/gp/customer-reviews/R2I8AJLJS47210/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/28/2019,United States,5,Jake,Ligera,Muy buena,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3DLAMK5YF3KIS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/27/2019,United States,5,Edgardogarcia,Excelente poder,Excelente,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3CN8YGD3EKSXX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/26/2019,United States,4,nikki,Good enough to blend big portions but a bit noisy,"Pretty noisy, and cannot blend perfectly.. But it is sturdy and works good enough for us! When you blend in big portions, it works better.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1VBR8M8P7HXV6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/25/2019,United States,5,Iselyan Rodriguez,Excelente,Excelente,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3TIRAVGI1MT3S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/24/2019,United States,5,Webhi,Strong blender,Use this for smoothies. Crush ice like so easy,,,TRUE,https://www.amazon.com/gp/customer-reviews/R23CHQDMYRLJHN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/24/2019,United States,5,Karen Fistler,Great for the price,For the price this works much better than expected,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3VXOBWRFKZFJ5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/24/2019,United States,2,Renee,Not a good blender,"You get what you pay for. Honestly wasn’t expecting much and that’s exactly what I got. This is not a good blender. If you’re looking for a blender just for smoothies, than this is fine. I tried to make hummus and it couldn’t even chop through basil. It left sizable chunks even after twenty minutes of stirring then blending and more stirring and more blending. I’ll be saving up for a better blender. Do yourself a favor and don’t even bother. You’re better off spending a little bit more for much better results.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2SXUY8CT63Y5L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/24/2019,United States,5,Kia,Affordable and gets the job done (smoothies),"Great price, cleans easy, perfect for my twice a week smoothie.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2HMVRR423CT2H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/23/2019,United States,5,jimboem,An excellent product,Will blend anything you put in it.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R22OBKPPQJNKE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/22/2019,United States,5,Pleased,Very attractive!,Love it,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1XYWK2L74V317/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/22/2019,United States,5,Nikki Nicole,Amazing blender,I'm truly satisfied with this blender. It's heavy duty and works amazing. Great price for a glass blender!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3K7524DRQ5VGM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/21/2019,United States,2,Grams,Not for Frozen Fruit Smoothies,"I bought this specifically to use with frozen and fresh fruits/veggies for smoothies. It does not pull the fruit down to the blender blades so I had to constantly stop it and push the fruit down to the bottom, regardless of which setting selected or how long I left it on the base. I tried it with the store-bought frozen peaches and again with the mixed fruit. I added almond milk with the fruit. Once I pushed the fruit down, it did a good job of processing it into a smoothie.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1ZAA8O4EX7VSH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/21/2019,United States,5,kco0615,This is a real bargain!,This is a real bargain. If you need a blender you can't beat the price and it is exactly as described.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R21PGMBLFE4SW3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/21/2019,United States,5,Bill Adams,"Good construction, good price.","good features, sturdy construction.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2O3EQXK6N2HAL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/20/2019,United States,5,JOANA PADILLA,Excelente,Lo que necesitaba,,,TRUE,https://www.amazon.com/gp/customer-reviews/R159YCGEEURH51/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/19/2019,United States,5,Shirley serene,good product for the price that Walmart always try to offer the Best !!!!!,crushing ice then smoothies really like the way it works,,,TRUE,https://www.amazon.com/gp/customer-reviews/R157896MZ99N21/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/19/2019,United States,1,Gaylon Sperle,Not a quality product,"If you're buying this product to crush ice.... forget it!!! The super small blade hardly moves the ice, and the ice it does move is mushed, not crushed. Almost all parts are plastic except the pitcher which is nice, heavy glass. Very disappointed, and it will be returned....",,,TRUE,https://www.amazon.com/gp/customer-reviews/REB6GB60N165E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/18/2019,United States,5,Brittany,Blender,Works great !,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2IO35RVZA1L86/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/17/2019,United States,1,sparkle,Broken...The Glass,It came broken...,"https://images-na.ssl-images-amazon.com/images/I/71RaAKby1cL._SY1600.jpg, https://images-na.ssl-images-amazon.com/images/I/71e0FBsL7GL._SY1600.jpg",,TRUE,https://www.amazon.com/gp/customer-reviews/RUOCZ179W8HTO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/17/2019,United States,3,SummerLuminary,Get what you pay for.,"Cheap plastic parts, it works ok... It probably won't last long.If you are penny pinching good buy for the short run.If you have extra money to spend look elsewhere.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RB7KI94J4KUBK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/16/2019,United States,5,Elizabeth D Weed,It works,Great,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3TP4Q1ZGHBXAO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/12/2019,United States,5,BernBurtts,Great value,It was a gift...so far so good!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R7NY51EWBT6TS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/10/2019,United States,2,Samuraineko,Difficulty cleaning,"This is a great blender except that it is very difficult to clean. Small items get wedged at the bottom and I have to scratch them out with a sharp object. If the items are sticky, then I need to soak in bleach to make sure I've dissolved and cleaned everything out.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RQBZFWJ8J6W49/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/10/2019,United States,5,Moïse,Size and a firm glass.,Too loud but great function,,,TRUE,https://www.amazon.com/gp/customer-reviews/RW0AM2KPBH4DS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/10/2019,United States,5,Redwolf,Good quality,Glass blender,,,TRUE,https://www.amazon.com/gp/customer-reviews/R5OL81PP44K3H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/09/2019,United States,1,Makenna Stone,Poor blender,"Well, it’s already broken. Haven’t had it for long and haven’t used it very many times either. The blender won’t even blend anymore- the blades don’t even move. The plastic swivel shredded and smelt like burnt plastic. In need of new blender now I guess.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3IYFVQPN3CIEX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/09/2019,United States,5,mel,Perfect,Works fabulous definitely great smoothie maker,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2XP1UOUUG42E0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/08/2019,United States,5,Joseph P.,Fits comfortably in our kitchen,Wife pleased with the product,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2OGGNCP0YQ7RN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/08/2019,United States,3,Tanya S Kostynuk,Average product,"It has a hard time with ice. You have to use a utensil every time to get it going. One it finally starts, it is fine.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R228DPTV02QJRN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
11/07/2019,United States,5,Yulimar Carrero,Nice,Nice,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2YN1MYMKYYA4V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/07/2019,United States,5,MeowMeow,HARD TO TAKE LID OFF,Very good quality glass came in tact the only only down side is trying to take the I'd off,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3JURYD31EOQ67/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/06/2019,United States,5,John Hunt,Good product,Good product for a good price,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1A5B1RZU3YT34/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/06/2019,United States,3,Tim ruffino,The Blender works....,The blender is perfect for infrequent use.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R8867XVEO5T7A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/04/2019,United States,5,kyle,great for smoothies,A little loud but what blender isnt!,,,TRUE,https://www.amazon.com/gp/customer-reviews/RM7OAZKM692S4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/03/2019,United States,5,STEPHANIE M TERRY,700 watt blender for less than $100,This is the best blender! I won't buy anything else. jar is glass- easily cleans. Crushes ice easily ..I have used this model for at least 25 years .. you can't go wrong with this gem 700 watt!! Works like a charm .Dishwasher safe..a lot of power for the price. A WINNER,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1DC7BTW0ERYTV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/03/2019,United States,2,Gary D. Kane,does not do as stated,"states it has a special action that keeps the ice/food back to the bottom blades, does not do that just a regular blender",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1JZ0RHOAS285I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
11/02/2019,United States,2,Brad Roth,"14 Function"" is a Marketing Scam--- Also lacks sufficient power to puree""","I just purchased this blender to replace my Hamilton Beach Scovill model 564 14-SPEED blender that I purchased in the 80's and finally the blade housing unit cracked and the bushing started deteriorating and it now leaks. I have been very happy with the blender so I purchased another Hamilton Beach blender, model 54221.Boy, what a disappointment! Even though this blender (700 WATTS) is TWICE the wattage of the Scovill model 564 (330 WATTS) it has FAR LESS power. I mainly use the blender to make green smoothies consisting of fresh spinach and kale with frozen fruit mixed in. This blender on the highest speed took 3-4 minutes to puree the greens, and even after that long, the fruit was still in chunks.And this blender is advertised as 14 functions which I interpreted to mean 14-speed like my Scovill but it only has SIX speeds... how are they getting 14 functions out of this? Are they trying to say that because each speed button is labeled with two different uses plus the two pulse buttons, they are claiming 14 functions? What a marketing SCAM. Yeah you can buy a volleyball and kick it around like a soccer ball, but that doesn't make it a volleyball and a soccer ball.I can now see from the blades on this blender why it doesn't work as good: my Scovill blender has two sets of perpendicular blades, and this blender has two sets of parallel blades fixed on top of each other.If I can't buy a better blade from Hamilton Beach, then I am going to return this. It's FAR inferior to my 30+ year old Scovill. BIG DISAPPOINTMENT!!!!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R203FHCEM78ZAP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/02/2019,United States,3,Vicki D.,Disappointed,Purchase this to make breakfast protein shakes after my 20 year old blender stopped working. I use sliced frozen bananas and this blender even using the crushed ice setting takes way too long 2 blend the bananas and often there are big chunks left in the shake. My older blender shredded and blended the bananas quickly,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3EGWHE46LBFZH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,2,B0081PTLGU,Color: Stainless Steel | Style: Blender,
11/01/2019,United States,5,Ann,Good go for it,Value for money,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2VSGRXCDWYG1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
10/31/2019,United States,1,Anonymous,Doesn’t not blend well,"I’ve had this blender for one month now, it’s a terrible terrible blender, does not blend at all",,,TRUE,https://www.amazon.com/gp/customer-reviews/R28G5L0ZI76VN5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
10/31/2019,United States,5,Fosta,Best blender ever,"This is the greatest, it works awesome i make a protein shake everyday. I could put a tree in this thing and it would crush it up in seconds.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R157PYRO5SGYH3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
10/31/2019,United States,5,V M,Love this!,Perfect,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2QLZQP3C80FFE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
10/30/2019,United States,2,Cindy R.,plastic on bottom expands,"plastic that holds blade in place expanded and won't fit blender, so now it's worthless .",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3NO0X733LF0BU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
10/28/2019,United States,1,Amazon Customer,Waist of electricity,"This was such a disappointment...I had chunks of bell pepper in my seasoning after I tried blending it multiple times. Waist of my time and electricity, very frustrating. Getting my money back. Didn't even want a replacement",,,TRUE,https://www.amazon.com/gp/customer-reviews/ROV24R0A95ERN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
